ID Pelanggan,Nama Pelanggan,Waktu Pembelian,Jumlah Pembelian
6165,Farah Intan,2024-04-22 19:32:11,265810.9
6166,Zain Wulandari,2024-08-19 01:24:59,11998.51
6167,Dian Yudhoyono,2024-01-30 20:45:56,479867.3
6168,Jamil Wijaningsih,2024-02-29 20:26:14,498533.33
6169,Citra Maulida,2024-07-02 21:12:27,458310.21
6170,Utami Ramdhan,2024-03-29 02:03:00,245076.57
6171,Joko Maulana,2024-08-29 21:36:31,291999.4
6172,Vina Harimurti,2024-01-21 02:58:28,330959.09
6173,Bagus Yuliana,2024-05-09 21:50:18,396620.17
6174,Iqbal Utama,2024-09-01 21:51:33,134743.69
6175,Ajeng Susanti,2024-08-08 20:31:56,305120.29
6176,Eka Irwansyah,2024-06-06 18:51:12,256263.26
6177,Nabila Nurfadilah,2024-11-18 18:27:45,194197.99
6178,Gilang Maulida,2024-07-07 23:48:12,228127.43
6179,Dian Firmansyah,2024-08-15 20:10:31,178432.21
6180,Wahyu Santoso,2024-10-28 19:28:36,405539.05
6181,Omar Maulida,2024-02-20 07:43:45,26682.1
6182,Neneng Harimurti,2024-11-16 19:22:41,98192.45
6183,Lusi Pratiwi,2024-08-27 19:43:29,94510.61
6184,Alya Ramadhan,2024-01-25 21:15:39,478552.93
6185,Tono Wijanarko,2024-07-29 21:20:36,309117.42
6186,Nabil Yap,2024-08-05 18:01:42,489539.75
6187,Salsa Utama,2024-12-10 19:21:05,293249.53
6188,Dudung Mahardika,2024-08-05 20:48:06,385150.35
6189,Maya Widyawati,2024-11-30 20:51:30,203775.34
6190,Citra Rizal,2024-11-08 14:52:55,46307.54
6191,Dian Amelia,2024-05-24 18:24:28,227766.43
6192,Ajeng Maulida,2024-08-12 19:26:47,276162.53
6193,Nurul Yuliana,2024-12-02 20:27:58,77427.81
6194,Hani Baswedan,2024-02-24 19:14:36,103878.79
6195,Kirana Wijaningsih,2024-04-10 17:41:59,424874.83
6196,Hanif Ramdhan,2024-07-30 18:02:58,438270.44
6197,Maya Sutrisno,2024-11-01 20:32:53,123825.48
6198,Tariq Ramadhan,2024-01-19 19:06:37,336069.33
6199,Andi Bayhaqie,2024-09-10 18:35:43,198395.77
6200,Reza Putra,2024-02-03 18:04:57,303436.98
6201,Jihan Fitriani,2024-04-03 20:10:37,107112.68
6202,Aisyah Rahayu,2024-05-26 00:37:57,98003.61
6203,Rina Baswedan,2024-12-13 18:02:54,365377.42
6204,Tariq Yuliana,2024-05-30 21:01:05,386307.3
6205,Mila Adinata,2024-04-20 20:03:03,424785.32
6206,Rafi Wijaningsih,2024-05-21 19:34:20,163505.47
6207,Eka Harimurti,2024-09-10 21:07:17,166129.32
6208,Nurul Anggara,2024-07-07 18:51:06,358168.86
6209,Aditya Dwiputra,2024-07-25 20:22:39,38657.74
6210,Tiara Wijaningsih,2024-08-12 20:50:59,314065.87
6211,Elok Sulistyo,2024-12-23 04:44:24,436797.74
6212,Umar Nugraheni,2024-07-24 20:24:46,187213.51
6213,Udin Ambarwati,2024-11-22 20:48:39,119370.32
6214,Tiara Halim,2024-01-24 18:05:47,205346.82
6215,Zara Wulandari,2024-04-22 20:17:08,29924.03
6216,Ilham Yusuf,2024-10-07 16:50:47,183473.43
6217,Nabila Nugraha,2024-03-27 18:22:24,123726.79
6218,Joko Kurniawan,2024-01-19 21:44:36,176372.76
6219,Farah Santoso,2024-12-29 18:32:22,420112.5
6220,Mahesa Putra,2024-06-29 21:51:16,429039.51
6221,Kirana Pratama,2024-03-18 18:01:25,320416.95
6222,Zain Anggara,2024-01-23 19:29:34,322978.1
6223,Gilbert Surya,2024-05-24 19:23:10,440201.86
6224,Lusi Nugroho,2024-09-30 21:30:02,335664.49
6225,Mila Halim,2024-01-16 20:44:43,150391.77
6226,Udin Yap,2024-01-18 19:58:17,463802.13
6227,Omar Ambarwati,2024-05-03 06:28:16,359851.31
6228,Gita Susanti,2024-07-24 15:51:06,124723.64
6229,Alya Wijanarko,2024-01-18 13:04:16,173029.9
6230,Nanda Ambarwati,2024-05-15 06:14:16,349232.42
6231,Ani Sari,2024-12-23 13:12:33,479180.53
6232,Veron Nugraheni,2024-03-20 03:39:37,64173.76
6233,Umar Wijanarko,2024-03-22 19:23:18,23369.32
6234,Joko Widyawati,2024-01-28 02:30:39,274879.83
6235,Lusi Intan,2024-08-03 18:45:05,19552.07
6236,Joko Maulana,2024-03-12 00:56:06,166631.41
6237,Teguh Ambarwati,2024-11-06 05:01:22,171287.94
6238,Galih Agung,2024-07-04 04:28:15,42995.42
6239,Mila Hardiansyah,2024-05-10 19:37:52,185354.95
6240,Danu Saputra,2024-06-12 18:10:00,180377.25
6241,Dimas Agung,2024-06-13 20:43:44,318814.63
6242,Nanda Basuki,2024-09-01 21:11:13,483215.77
6243,Zara Satya,2024-09-01 01:48:59,211153.7
6244,Kiki Irwansyah,2024-02-04 20:55:47,217008.19
6245,Bintang Widodo,2024-03-21 20:43:39,445963.92
6246,Nurul Ramadhan,2024-03-25 11:07:37,283161.69
6247,Dian Ramdani,2024-05-03 21:48:47,258707.43
6248,Jamal Permana,2024-04-26 15:29:38,240151.62
6249,Ali Febriana,2024-08-08 05:34:03,458194.41
6250,Omar Febriana,2024-10-14 23:43:26,254659.51
6251,Tono Bayhaqie,2024-01-02 18:31:15,137464.09
6252,Jamal Aryani,2024-08-30 19:00:26,80785.55
6253,Wulan Rahayu,2024-09-08 19:43:35,43204.73
6254,Utami Harimurti,2024-01-13 22:07:24,429447.65
6255,Qomar Rosadi,2024-03-07 19:41:09,367476.19
6256,Alex Sapari,2024-11-04 18:57:30,109836.73
6257,Wira Fitriani,2024-10-26 20:06:05,70975.11
6258,Jamil Anggara,2024-04-09 02:49:07,490456.62
6259,Ajeng Firmansyah,2024-10-10 18:31:14,364056.64
6260,Wulan Uno,2024-11-06 21:19:00,279941.0
6261,Bintang Sutrisno,2024-04-27 02:57:32,440989.76
6262,Ilham Kusnadi,2024-08-22 16:47:39,239920.93
6263,Salsa Hidayat,2024-06-19 09:58:41,308349.62
6264,Ajeng Andini,2024-12-06 20:16:15,98332.91
6265,Bagus Anggara,2024-10-03 11:44:58,354636.36
6266,Laras Rosadi,2024-12-24 21:33:18,169921.67
6267,Indra Yap,2024-05-03 12:16:42,16700.44
6268,Mila Agung,2024-02-28 12:57:21,410745.72
6269,Neneng Harimurti,2024-03-25 19:06:58,411082.51
6270,Teguh Intan,2024-07-15 12:30:12,342991.58
6271,Aisyah Bayhaqie,2024-11-02 18:24:15,286498.94
6272,Rafi Novitasari,2024-10-01 02:37:09,63845.98
6273,Aisyah Yap,2024-07-11 21:19:48,171311.94
6274,Hanif Basuki,2024-11-06 20:39:12,464745.31
6275,Siska Halim,2024-09-23 18:34:28,431883.53
6276,Zain Susanti,2024-03-25 11:43:43,273351.77
6277,Rafi Satya,2024-05-27 21:03:21,397009.29
6278,Niko Yuliana,2024-12-10 18:30:34,184209.56
6279,Wulan Ramdhan,2024-11-12 05:48:00,303642.91
6280,Dian Wulandari,2024-09-18 20:19:06,159784.88
6281,Yohan Santoso,2024-11-15 19:18:34,38159.12
6282,Yanti Rizal,2024-04-28 20:37:33,344861.4
6283,Umar Hartati,2024-11-29 20:52:55,140222.09
6284,Dudung Kusnadi,2024-05-21 21:13:57,158212.56
6285,Aditya Hartati,2024-03-04 19:47:46,13882.22
6286,Mahesa Rohman,2024-02-02 22:28:40,418597.56
6287,Habib Santoso,2024-09-26 18:01:25,218908.42
6288,Elok Saputra,2024-10-18 12:21:14,43140.16
6289,Citra Kurniawan,2024-06-28 20:17:55,93793.61
6290,Joko Saputra,2024-11-25 20:57:19,468215.93
6291,Dewi Yap,2024-03-12 00:05:21,57044.86
6292,Hanif Rahayu,2024-01-25 20:17:46,15374.85
6293,Tari Permana,2024-03-10 20:28:47,430943.28
6294,Ali Wijanarko,2024-07-23 18:31:16,482012.82
6295,Veron Adinata,2024-07-28 15:56:48,98143.17
6296,Tiara Wijanarko,2024-01-27 20:15:35,89018.03
6297,Jamil Permadi,2024-08-26 22:28:57,62278.19
6298,Tiara Subianto,2024-06-26 20:55:54,36467.81
6299,Zara Wibowo,2024-05-16 21:09:02,263541.38
6300,Rizky Rahayu,2024-08-18 20:11:30,94703.77
6301,Alya Saputri,2024-10-23 18:45:15,82345.99
6302,Pandu Mahardika,2024-08-31 00:44:21,46087.84
6303,Kiki Nugraha,2024-08-22 18:16:57,236941.04
6304,Jamil Subianto,2024-12-25 21:31:46,316300.6
6305,Xenia Rohman,2024-12-09 03:26:45,391733.49
6306,Abdi Nugroho,2024-03-14 06:36:32,215871.34
6307,Wahyu Setiawan,2024-09-12 07:49:36,179917.65
6308,Kiki Adinata,2024-01-25 20:41:22,432965.48
6309,Putri Fitriani,2024-02-29 18:37:05,216296.29
6310,Yusuf Adinata,2024-07-15 18:53:12,356963.07
6311,Mila Maulana,2024-12-13 21:00:28,202545.95
6312,Zara Amelia,2024-03-30 19:00:55,490411.45
6313,Galih Supriyadi,2024-07-12 19:58:45,193444.15
6314,Hafiz Baswedan,2024-04-25 21:45:30,382726.07
6315,Bintang Rizal,2024-05-07 20:11:39,451709.55
6316,Danang Nurfadilah,2024-06-21 20:02:20,48497.18
6317,Oki Satya,2024-10-21 20:28:30,112581.23
6318,Eric Rosadi,2024-02-14 06:34:02,201889.5
6319,Kirana Mahardika,2024-12-08 17:55:49,211498.67
6320,Rizky Rosadi,2024-03-26 19:58:20,331318.09
6321,Utami Widyawati,2024-07-28 04:28:43,408686.69
6322,Dimas Kurniawan,2024-03-18 08:23:41,430117.17
6323,Zain Surya,2024-02-13 15:57:42,38158.8
6324,Joko Sulistyo,2024-05-22 16:50:42,455466.08
6325,Hani Baswedan,2024-11-17 21:44:50,255434.33
6326,Tariq Nugraha,2024-11-10 20:35:52,422377.99
6327,Joko Halim,2024-11-12 20:59:37,288051.5
6328,Salsa Nugroho,2024-06-22 20:55:52,158530.3
6329,Kirana Pratama,2024-12-18 19:06:44,244921.87
6330,Zidan Oktaviani,2024-08-14 12:27:42,220383.53
6331,Habib Aryani,2024-12-11 22:48:58,392303.12
6332,Odelia Hartati,2024-07-07 19:49:42,102461.2
6333,Abdi Utama,2024-11-15 17:40:22,91171.51
6334,Yanti Nurfadilah,2024-10-03 18:18:20,251376.39
6335,Siska Amelia,2024-12-20 18:34:12,154309.94
6336,Budi Hardiansyah,2024-02-10 19:55:33,431817.78
6337,Aditya Almira,2024-03-10 17:17:25,426198.27
6338,Citra Wijaningsih,2024-09-25 21:52:07,359763.18
6339,Nabila Hidayat,2024-12-26 21:38:00,324331.47
6340,Bagus Susanti,2024-08-30 18:09:58,25562.42
6341,Reza Rohman,2024-01-18 01:19:24,35153.3
6342,Tari Andini,2024-06-21 18:16:59,37521.06
6343,Dudung Yap,2024-09-01 19:00:43,307690.55
6344,Bagus Fitriani,2024-08-24 21:40:22,435498.78
6345,Budi Ramadhan,2024-08-12 23:06:08,195551.46
6346,Zara Fitriani,2024-04-26 21:43:13,206390.78
6347,Erlangga Sulistyo,2024-01-20 21:53:45,91253.91
6348,Aisyah Fadilah,2024-02-20 18:08:13,349090.93
6349,Dian Sapari,2024-11-20 18:30:24,97983.62
6350,Mahesa Kurniawan,2024-02-11 05:20:09,124807.08
6351,Reza Susanti,2024-11-09 09:03:47,318469.14
6352,Ali Amelia,2024-12-16 15:02:30,201925.35
6353,Nabila Aji,2024-06-27 00:47:46,55154.27
6354,Dudung Amelia,2024-04-11 19:02:34,89313.38
6355,Joko Sutrisno,2024-06-11 20:50:44,47504.03
6356,Oki Rosadi,2024-05-20 08:12:49,168397.03
6357,Lutfi Nugroho,2024-06-29 09:55:11,311981.32
6358,Qila Nugroho,2024-05-02 06:35:34,274783.63
6359,Alya Kurniawan,2024-11-12 10:29:49,460768.6
6360,Alex Halim,2024-11-06 23:43:40,302838.2
6361,Habib Firmansyah,2024-02-01 19:23:11,482399.8
6362,Yusuf Utama,2024-06-24 23:14:52,304971.62
6363,Qomar Aryani,2024-09-10 19:22:14,51828.46
6364,Budi Wulandari,2024-10-10 07:38:37,74449.25
6365,Oki Fadilah,2024-03-26 18:56:45,128808.43
6366,Aditya Permadi,2024-08-18 20:30:39,261224.14
6367,Syifa Sulistyo,2024-03-14 20:05:04,189283.04
6368,Fikri Aryani,2024-12-26 21:13:31,150423.34
6369,Fikri Yudhoyono,2024-09-07 14:01:20,257069.43
6370,Kirana Baswedan,2024-02-14 10:48:25,271258.82
6371,Pandu Uno,2024-11-14 22:33:21,67866.61
6372,Veron Yap,2024-05-02 18:24:59,361744.16
6373,Jihan Pratiwi,2024-08-08 18:52:46,180648.9
6374,Jihan Aryani,2024-11-12 18:19:20,100840.05
6375,Dian Adinata,2024-08-08 21:57:21,344166.94
6376,Nabil Yap,2024-01-25 23:55:38,413512.68
6377,Tari Nugraheni,2024-09-07 19:56:44,179702.94
6378,Mila Febriana,2024-05-11 21:49:17,213957.81
6379,Lusi Kusnadi,2024-01-25 06:44:51,334760.87
6380,Farah Pratiwi,2024-03-29 19:44:34,369866.05
6381,Nabil Bayhaqie,2024-07-14 23:07:07,357725.92
6382,Qila Hidayat,2024-12-06 21:36:51,288666.16
6383,Syifa Syahrul,2024-03-01 05:15:58,179728.3
6384,Gilbert Rohman,2024-02-01 20:51:43,88855.78
6385,Gita Yuliana,2024-04-21 21:01:25,21415.94
6386,Salsa Nugraheni,2024-10-20 21:53:06,469049.51
6387,Nurul Susanti,2024-08-07 18:17:02,182818.96
6388,Tirta Ramadhan,2024-09-13 19:08:46,174677.56
6389,Mila Permana,2024-04-19 19:40:23,479474.96
6390,Nanda Aji,2024-01-19 21:19:37,26249.25
6391,Tari Nugraheni,2024-03-24 10:47:31,158266.0
6392,Wulan Widyawati,2024-09-02 06:06:59,211115.07
6393,Danu Sutrisno,2024-10-11 11:41:17,334898.91
6394,Yusuf Baswedan,2024-05-16 19:23:44,333329.63
6395,Vina Rizal,2024-12-21 18:43:21,478230.32
6396,Wahyu Febriana,2024-03-23 15:03:05,257710.57
6397,Bagus Halim,2024-03-29 18:45:25,129694.29
6398,Hani Maulana,2024-07-05 21:07:26,342895.23
6399,Bintang Dwiputra,2024-12-12 18:55:26,423237.47
6400,Habib Dwiputra,2024-02-12 02:50:49,11444.72
6401,Hani Supriyadi,2024-08-13 21:39:55,400473.21
6402,Zain Bayhaqie,2024-07-17 18:10:55,88322.32
6403,Mila Fadilah,2024-07-13 20:02:09,459734.95
6404,Bintang Febriana,2024-02-10 18:33:42,49513.3
6405,Nanda Irwansyah,2024-09-11 18:20:07,18304.78
6406,Nabil Halim,2024-04-20 21:51:18,140999.28
6407,Hafiz Saputri,2024-05-04 12:00:56,130356.89
6408,Zara Agung,2024-09-12 02:17:16,212506.33
6409,Rizky Hartati,2024-03-31 05:38:34,253562.37
6410,Kiki Setiawan,2024-05-20 21:36:24,135887.18
6411,Eka Pratiwi,2024-11-08 03:06:42,49614.41
6412,Sekar Wijaningsih,2024-10-07 20:12:24,63755.04
6413,Alex Subianto,2024-09-04 18:12:42,40478.94
6414,Andi Uno,2024-09-24 20:38:21,217417.36
6415,Fikri Santoso,2024-12-11 20:17:59,350645.63
6416,Nurul Nurfadilah,2024-05-04 18:29:43,188118.02
6417,Eka Widyawati,2024-04-21 18:24:45,139556.3
6418,Wulan Ramdhan,2024-04-09 04:11:52,196836.45
6419,Danang Hartati,2024-08-15 19:04:55,81699.98
6420,Ajeng Dwiputra,2024-12-19 04:32:29,419780.04
6421,Yohan Firmansyah,2024-12-17 21:48:56,324027.45
6422,Omar Nugraheni,2024-06-29 18:38:04,207397.67
6423,Ilham Widodo,2024-07-13 21:18:09,462093.56
6424,Yanti Firmansyah,2024-07-11 21:36:38,406927.98
6425,Ajeng Harimurti,2024-06-11 19:36:33,472010.88
6426,Yanti Nurfadilah,2024-10-20 18:02:44,104308.64
6427,Iqbal Hidayat,2024-03-07 12:54:47,425752.9
6428,Kartika Rosadi,2024-06-22 18:38:50,375948.49
6429,Vina Anggara,2024-06-26 18:12:47,399732.52
6430,Daniel Ramdhan,2024-03-16 14:09:35,476069.28
6431,Gilang Lestari,2024-05-18 21:42:08,238192.7
6432,Qomar Sulistyo,2024-12-06 18:19:26,273574.66
6433,Mega Basuki,2024-05-26 18:23:18,439259.56
6434,Nanda Utama,2024-10-22 07:48:47,71829.54
6435,Putri Yap,2024-12-17 20:38:11,65549.58
6436,Citra Uno,2024-05-20 20:53:42,66782.56
6437,Elok Widyawati,2024-11-25 12:04:38,349274.93
6438,Pandu Novitasari,2024-05-08 01:51:45,322172.73
6439,Ulya Ramdhan,2024-07-26 19:23:36,88935.56
6440,Danang Dwiputra,2024-01-13 18:46:41,471167.3
6441,Wira Supriyadi,2024-03-03 20:03:03,22453.57
6442,Zidan Agung,2024-04-12 21:04:44,379886.09
6443,Zain Febriana,2024-11-08 23:13:54,170896.91
6444,Ajeng Wulandari,2024-10-01 18:32:04,442617.34
6445,Cindy Susanti,2024-12-23 19:48:06,407541.55
6446,Jihan Uno,2024-12-03 18:22:48,296139.65
6447,Alya Nugroho,2024-11-29 19:43:47,11022.2
6448,Eric Harimurti,2024-10-23 23:03:41,365051.07
6449,Nanda Halim,2024-03-31 04:50:49,166302.1
6450,Mega Fitriani,2024-01-17 00:20:12,182951.6
6451,Utami Firmansyah,2024-08-11 21:27:36,330743.98
6452,Mila Rahayu,2024-06-06 10:37:39,28493.7
6453,Bagus Yusuf,2024-03-05 18:43:51,14661.13
6454,Elok Dwiputra,2024-09-05 18:44:26,16050.48
6455,Faisal Mahardika,2024-01-07 07:27:32,61433.8
6456,Syifa Baswedan,2024-09-23 06:00:20,376329.87
6457,Umar Agung,2024-02-21 20:47:00,425657.29
6458,Wahyu Maulida,2024-06-19 23:32:03,231887.03
6459,Maya Syahrul,2024-01-15 18:04:14,399705.24
6460,Qomar Yudhoyono,2024-09-03 18:57:59,362493.17
6461,Tono Mahardika,2024-03-14 18:15:39,486460.05
6462,Danu Setiawan,2024-10-20 14:07:23,234866.66
6463,Jamal Wibowo,2024-02-08 06:33:46,441522.37
6464,Yusuf Aryani,2024-06-22 20:03:28,104241.26
6465,Zara Yap,2024-09-18 19:24:50,449825.37
6466,Ilham Anggara,2024-07-02 21:32:57,106094.54
6467,Gilbert Basuki,2024-04-03 08:24:47,382424.53
6468,Ajeng Wijanarko,2024-03-21 08:57:06,57982.28
6469,Tono Wibowo,2024-12-01 19:41:26,485087.33
6470,Bintang Susanti,2024-07-06 14:12:23,18270.75
6471,Gita Febriana,2024-06-21 19:32:54,269546.26
6472,Alya Bayhaqie,2024-06-30 12:35:17,416490.93
6473,Siska Kurniawan,2024-12-15 18:43:56,64571.66
6474,Elok Sutrisno,2024-07-25 21:38:43,267258.57
6475,Andi Permadi,2024-04-22 04:16:03,156177.48
6476,Rafi Yudhoyono,2024-05-22 02:00:03,39533.97
6477,Mahesa Setiawan,2024-03-24 21:54:23,442596.43
6478,Ajeng Harimurti,2024-05-31 00:56:06,276188.85
6479,Sekar Putra,2024-07-14 19:33:11,318962.47
6480,Wahyu Wijanarko,2024-02-21 18:10:46,134988.48
6481,Omar Bayhaqie,2024-07-02 20:20:23,370610.37
6482,Ulya Lestari,2024-05-19 12:43:39,43817.1
6483,Fikri Satya,2024-07-04 19:38:30,29453.4
6484,Danu Adinata,2024-12-15 20:01:43,204355.49
6485,Nadya Sutrisno,2024-10-07 21:23:33,20238.37
6486,Laras Kurniawan,2024-06-01 19:38:17,394591.88
6487,Wahyu Lestari,2024-09-28 18:06:30,141688.73
6488,Farah Febriana,2024-08-17 20:43:00,470348.47
6489,Lusi Halim,2024-01-08 19:26:25,399331.86
6490,Gilbert Halim,2024-01-13 21:56:23,70596.34
6491,Kartika Satya,2024-02-18 02:56:55,199534.39
6492,Tirta Kurniawan,2024-04-16 20:58:45,103520.22
6493,Indra Lestari,2024-12-23 23:47:38,14264.38
6494,Kirana Basuki,2024-08-18 23:49:35,280856.65
6495,Eka Widodo,2024-07-01 19:03:33,165139.31
6496,Nabila Maulana,2024-07-18 21:56:19,493132.01
6497,Habib Pratama,2024-11-22 15:53:25,303840.69
6498,Tono Permadi,2024-04-02 12:36:09,193369.38
6499,Umar Sapari,2024-04-23 21:39:05,30456.45
6500,Danang Pratama,2024-05-12 13:33:58,420287.44
6501,Teguh Mahardika,2024-05-25 18:47:00,50223.72
6502,Bagus Wibowo,2024-09-18 21:24:13,490247.56
6503,Pandu Rosadi,2024-04-11 18:03:10,491707.27
6504,Hanif Hardiansyah,2024-03-14 18:38:54,327566.82
6505,Alex Santoso,2024-04-27 21:48:09,395180.04
6506,Kartika Subianto,2024-07-18 21:03:37,252341.49
6507,Sekar Wulandari,2024-10-16 19:46:12,101583.21
6508,Syifa Kurniawan,2024-05-11 20:44:57,482342.59
6509,Joko Susanti,2024-12-04 09:28:29,271539.0
6510,Gilang Satya,2024-11-29 10:46:46,270163.99
6511,Nabil Wijanarko,2024-03-13 14:21:10,331223.61
6512,Danang Nugraha,2024-06-23 19:09:04,172275.4
6513,Indra Rahayu,2024-10-04 19:45:12,51318.0
6514,Yohan Putra,2024-04-29 21:51:17,121097.23
6515,Joko Santoso,2024-01-31 05:37:03,110456.64
6516,Kartika Yusuf,2024-06-12 20:47:34,481471.18
6517,Pandu Permadi,2024-01-03 19:45:22,108880.59
6518,Rizky Saputra,2024-09-16 18:38:07,381249.82
6519,Yusuf Wijanarko,2024-11-22 04:41:09,430542.67
6520,Syifa Rosadi,2024-09-05 06:30:32,300580.9
6521,Siska Andini,2024-08-09 18:47:55,104512.07
6522,Putri Rosadi,2024-04-27 20:57:51,449259.08
6523,Reza Dwiputra,2024-02-18 18:55:37,153322.33
6524,Nanda Wijaningsih,2024-12-14 18:19:51,336306.2
6525,Yohan Sutrisno,2024-01-05 18:15:34,236814.03
6526,Maya Rohman,2024-02-20 12:40:19,52349.59
6527,Maya Sapari,2024-06-16 08:45:22,334383.52
6528,Yanti Supriyadi,2024-01-08 20:34:15,283798.15
6529,Wira Nugraha,2024-11-19 19:10:45,36815.11
6530,Rafi Rohman,2024-04-30 20:37:44,282592.33
6531,Zain Andini,2024-03-07 20:15:01,235020.77
6532,Hanif Halim,2024-12-01 07:55:20,438298.29
6533,Omar Ambarwati,2024-03-15 18:06:50,122935.23
6534,Jamil Kurniawan,2024-03-04 19:44:39,355535.54
6535,Udin Andini,2024-03-25 14:12:05,30813.83
6536,Bintang Nurfadilah,2024-08-20 16:01:27,368730.0
6537,Cindy Widodo,2024-12-23 03:42:23,363994.8
6538,Rina Ramdhan,2024-07-16 15:40:22,471383.53
6539,Nanda Sutrisno,2024-03-05 19:21:33,179380.36
6540,Bagus Setiawan,2024-03-16 02:32:56,431254.79
6541,Mila Yap,2024-06-27 21:05:39,333943.49
6542,Farah Nurfadilah,2024-04-21 02:37:40,183882.49
6543,Gita Yuliana,2024-01-25 12:17:02,385701.17
6544,Cindy Santoso,2024-08-13 18:10:20,258287.34
6545,Maya Wulandari,2024-04-20 18:32:27,29499.45
6546,Yohan Ambarwati,2024-10-25 21:14:19,56851.0
6547,Wira Maulida,2024-09-08 18:28:15,35268.51
6548,Yohan Kusuma,2024-04-01 21:33:03,11687.52
6549,Jamil Nugraheni,2024-07-04 19:27:11,304610.7
6550,Daniel Harimurti,2024-01-18 11:03:16,248188.89
6551,Wahyu Setiawan,2024-07-22 22:03:00,297507.96
6552,Xenia Rohman,2024-07-20 18:27:51,422518.1
6553,Niko Nugraha,2024-04-30 21:26:51,376296.41
6554,Dudung Harimurti,2024-05-04 18:41:17,26836.31
6555,Ilham Syahrul,2024-11-23 19:16:43,235558.15
6556,Umar Hidayat,2024-12-09 21:06:02,76422.58
6557,Eric Nugraha,2024-11-02 18:54:36,184177.7
6558,Rizky Maulana,2024-01-22 18:36:01,367787.39
6559,Syifa Rizal,2024-03-31 21:13:15,300213.67
6560,Rizky Anggara,2024-04-28 21:41:05,164499.03
6561,Oki Irwansyah,2024-09-18 13:36:59,377604.9
6562,Nabil Rizal,2024-10-20 03:28:23,189126.48
6563,Hanif Agung,2024-12-07 19:17:33,320906.23
6564,Valen Yudhoyono,2024-05-26 02:06:33,193005.74
6565,Daniel Widodo,2024-06-23 17:00:42,153667.67
6566,Nanda Susanti,2024-05-23 14:50:29,328692.53
6567,Reza Andini,2024-01-29 17:47:33,154333.96
6568,Joko Subianto,2024-12-02 10:47:56,436676.34
6569,Elok Baswedan,2024-03-19 21:31:43,83118.32
6570,Vina Hardiansyah,2024-11-24 21:13:35,93115.06
6571,Omar Wijanarko,2024-12-31 15:47:04,301363.58
6572,Ajeng Yudhoyono,2024-04-16 08:41:38,326275.74
6573,Neneng Widodo,2024-03-20 18:17:19,414909.25
6574,Nabil Hardiansyah,2024-03-01 15:54:53,480673.36
6575,Wahyu Nurfadilah,2024-03-01 20:47:56,324797.79
6576,Gita Mahardika,2024-07-07 20:37:53,448284.25
6577,Laras Supriyadi,2024-02-12 20:52:01,455578.86
6578,Abdi Baswedan,2024-12-04 21:02:35,472612.74
6579,Oki Almira,2024-04-24 21:29:16,423685.97
6580,Oki Fitriani,2024-01-29 16:09:46,133514.37
6581,Alex Ramadhan,2024-07-17 18:17:28,290973.85
6582,Lusi Kusuma,2024-08-17 18:54:12,305297.6
6583,Odelia Rizal,2024-06-04 22:03:08,83799.5
6584,Ajeng Ramadhan,2024-06-01 14:37:41,249056.98
6585,Tiara Maulida,2024-02-02 18:30:44,258441.31
6586,Indra Wijanarko,2024-09-13 20:22:42,243247.57
6587,Hafiz Andini,2024-08-06 11:55:14,33172.5
6588,Danang Yunita,2024-07-20 03:54:50,38625.5
6589,Jihan Nurfadilah,2024-12-14 14:09:58,126623.37
6590,Dewi Sutrisno,2024-09-14 17:20:37,307344.95
6591,Zain Nugraheni,2024-05-16 18:33:48,176050.27
6592,Yohan Kusuma,2024-12-12 16:46:53,440897.34
6593,Rina Nugraha,2024-01-16 21:21:11,330496.89
6594,Qila Novitasari,2024-04-09 06:18:33,92513.25
6595,Xenia Hidayat,2024-09-30 21:20:30,411613.65
6596,Eric Hidayat,2024-04-05 10:43:50,325637.12
6597,Aditya Nugraheni,2024-10-11 23:02:17,396339.66
6598,Budi Hardiansyah,2024-02-02 20:07:39,307947.48
6599,Nadya Supriyadi,2024-05-05 18:28:58,182654.48
6600,Wulan Harimurti,2024-05-13 18:28:26,251502.76
6601,Syifa Irwansyah,2024-03-11 18:24:46,193360.21
6602,Neneng Lestari,2024-04-30 05:48:26,492751.16
6603,Yanti Sapari,2024-07-29 03:30:51,467117.51
6604,Andi Wijaningsih,2024-04-05 01:00:54,45649.38
6605,Rina Yuliana,2024-12-26 06:22:44,484501.33
6606,Aditya Halim,2024-01-05 19:32:07,255282.98
6607,Odelia Bayhaqie,2024-09-20 23:36:36,131970.53
6608,Pandu Supriyadi,2024-08-01 20:52:35,445485.34
6609,Erlangga Oktaviani,2024-11-20 13:05:33,18679.2
6610,Ali Yudhoyono,2024-05-10 19:33:07,196060.29
6611,Dewi Halim,2024-04-10 13:48:59,194312.52
6612,Wahyu Dwiputra,2024-09-21 13:16:06,323829.95
6613,Danu Nugraheni,2024-10-05 19:03:05,89360.14
6614,Rina Hidayat,2024-01-25 18:15:34,334893.54
6615,Fikri Uno,2024-01-19 06:19:37,10714.88
6616,Odelia Oktaviani,2024-04-14 19:14:19,453441.4
6617,Iqbal Aji,2024-05-09 11:43:30,374734.88
6618,Erlangga Kurniawan,2024-11-29 18:52:43,99550.37
6619,Zain Setiawan,2024-08-16 15:31:13,220231.63
6620,Oki Surya,2024-11-05 20:28:57,272138.29
6621,Zain Ramadhan,2024-05-05 20:39:12,83207.54
6622,Mega Kusnadi,2024-05-04 21:08:12,104232.19
